alert_id,asset_type,age_months,last_service_days_ago,fault_code,pressure_psi,temperature_celsius,criticality
ALERT-10311,Boiler,65,267,FTC-001,143.53263883063403,17.311759473630442,High
ALERT-10312,Chiller,134,143,FTC-005,133.1695247923319,26.892445175082518,Medium
ALERT-10313,Air Handling Unit,89,285,FTC-006,172.23476602440215,22.011155250303283,High
ALERT-10314,Rooftop Unit,42,443,FTC-004,131.42167773407883,25.936516537300488,Medium
ALERT-10315,Air Handling Unit,116,474,FTC-001,147.0323347244109,24.21979968216473,High
ALERT-10316,Rooftop Unit,118,340,FTC-002,134.22213126252083,23.336195187572706,High
ALERT-10317,Boiler,141,279,FTC-001,147.74336041017438,24.36224402851813,High
ALERT-10318,Chiller,153,113,FTC-001,156.9172795664928,22.269643348711767,High
ALERT-10319,Rooftop Unit,104,33,FTC-002,168.98086082860266,21.921061707722515,High
ALERT-10320,Rooftop Unit,152,409,FTC-005,156.17843897368834,22.133721767882918,High
ALERT-10321,Air Handling Unit,89,501,FTC-005,137.63616750809572,24.881733297111204,Medium
ALERT-10322,Rooftop Unit,126,19,FTC-004,133.52440290806678,22.248710044903312,Medium
ALERT-10323,Rooftop Unit,173,354,FTC-006,152.68399875572527,23.146255008957908,High
ALERT-10324,Chiller,150,55,FTC-004,163.78174835894728,18.619939535834558,Medium
ALERT-10325,Air Handling Unit,168,381,FTC-004,124.0739903850181,20.729060881773158,High
ALERT-10326,Rooftop Unit,70,230,FTC-005,187.25601342195006,20.415680578577057,Medium
ALERT-10327,Rooftop Unit,128,728,FTC-002,179.50883132830847,25.269432343158716,High
ALERT-10328,Chiller,113,37,FTC-001,175.09357065560073,23.18682797769068,High
ALERT-10329,Rooftop Unit,115,467,FTC-001,99.87157858342063,24.190178875176095,High
ALERT-10330,Chiller,117,279,FTC-003,151.14809045287797,21.57630912291899,High
ALERT-10331,Chiller,57,129,FTC-006,160.33260051453706,26.56580718230934,High
ALERT-10332,Rooftop Unit,132,292,FTC-005,162.84605205617254,23.999980231881874,Medium
ALERT-10333,Air Handling Unit,120,635,FTC-003,169.62808065088896,18.006048485302248,High
ALERT-10334,Air Handling Unit,48,29,FTC-003,178.50246274957317,24.431786875995417,Medium
ALERT-10335,Rooftop Unit,51,29,FTC-001,138.28305492391735,23.445045077965784,High
ALERT-10336,Boiler,164,371,FTC-004,160.19463964317288,20.929861037154904,High
ALERT-10337,Air Handling Unit,155,420,FTC-004,146.18405782766004,27.909911012169214,High
ALERT-10338,Rooftop Unit,25,634,FTC-006,116.0420068163834,18.266723961281816,High
ALERT-10339,Rooftop Unit,98,11,FTC-004,107.87844934808756,17.119615040535983,Medium
ALERT-10340,Rooftop Unit,166,710,FTC-003,171.36791866182264,16.388341448569385,High
ALERT-10341,Rooftop Unit,106,372,FTC-005,119.38634218661488,18.979557078336192,Medium
ALERT-10342,Air Handling Unit,48,286,FTC-002,171.11743605815983,33.18696065439825,High
ALERT-10343,Air Handling Unit,20,75,FTC-003,148.16866085389256,20.95763039262559,Medium
ALERT-10344,Boiler,112,496,FTC-004,137.12903870866128,27.202828250529006,Medium
ALERT-10345,Rooftop Unit,175,7,FTC-001,160.0752465089147,22.345367860113186,High
ALERT-10346,Rooftop Unit,91,725,FTC-001,178.68117879652175,22.0557789383928,High
ALERT-10347,Air Handling Unit,151,50,FTC-006,151.3777775973714,26.01279539653693,High
ALERT-10348,Rooftop Unit,144,629,FTC-002,179.80505047871463,16.302293287990896,High
ALERT-10349,Rooftop Unit,148,657,FTC-002,176.65556006119817,20.26085836611634,High
ALERT-10350,Chiller,175,523,FTC-004,166.9322088289361,16.909135613558178,High
ALERT-10351,Air Handling Unit,48,409,FTC-001,179.903736121515,27.485806959057754,High
ALERT-10352,Air Handling Unit,108,304,FTC-002,115.12542723856404,24.61364661633885,High
ALERT-10353,Chiller,166,584,FTC-001,153.1061616739315,29.287212363358204,High
ALERT-10354,Chiller,92,94,FTC-006,140.25158829907653,15.054322401945646,High
ALERT-10355,Rooftop Unit,27,335,FTC-006,140.91801381155489,24.4209207761637,High
ALERT-10356,Air Handling Unit,161,675,FTC-003,166.02377507845773,25.682613131964928,High
ALERT-10357,Rooftop Unit,28,138,FTC-004,144.4617916028479,18.4791483817163,Low
ALERT-10358,Chiller,38,475,FTC-005,175.00538943243896,18.619421073128123,Medium
ALERT-10359,Air Handling Unit,76,156,FTC-004,173.72429091992788,27.299833081042625,Medium
ALERT-10360,Air Handling Unit,66,19,FTC-005,148.8324419778427,23.064226281662442,Low
ALERT-10361,Rooftop Unit,67,111,FTC-001,112.65979817319673,19.007584299891924,High
ALERT-10362,Rooftop Unit,38,513,FTC-001,130.42120599791164,21.691783291391385,High
ALERT-10363,Chiller,7,71,FTC-006,160.1313662554992,23.615656871542573,Medium
ALERT-10364,Rooftop Unit,157,464,FTC-002,175.74756378195926,20.102118360016867,High
ALERT-10365,Rooftop Unit,49,516,FTC-006,115.7801500846796,25.412076435481083,High
ALERT-10366,Boiler,54,196,FTC-006,171.1774286440031,21.546994942441277,High
ALERT-10367,Chiller,73,15,FTC-002,153.09627224620348,16.85544582479361,High
ALERT-10368,Air Handling Unit,119,134,FTC-001,123.29993711998281,19.368473359896438,High
ALERT-10369,Boiler,81,528,FTC-002,178.99658996150436,15.553913441012861,High
ALERT-10370,Rooftop Unit,76,51,FTC-006,150.86600934492344,26.324621263517805,High
ALERT-10371,Boiler,14,39,FTC-003,136.59169763494543,18.69726257767295,Medium
ALERT-10372,Rooftop Unit,82,500,FTC-004,129.1012243947424,28.991854675290174,Medium
ALERT-10373,Rooftop Unit,51,40,FTC-006,189.90923259170785,18.992481314016967,High
ALERT-10374,Air Handling Unit,121,196,FTC-004,143.80681635265321,19.127768104563405,Medium
ALERT-10375,Boiler,158,631,FTC-004,117.03236836663609,21.46121546264563,High
ALERT-10376,Rooftop Unit,99,165,FTC-003,106.43991254408046,22.87715386887614,High
ALERT-10377,Rooftop Unit,100,703,FTC-003,155.01584843436248,17.112702744148837,High
ALERT-10378,Chiller,91,371,FTC-001,139.3313288410468,19.434203780147936,High
ALERT-10379,Rooftop Unit,140,339,FTC-006,173.2338969396917,24.51156756824226,High
ALERT-10380,Air Handling Unit,150,72,FTC-001,127.63368875145963,23.316404659177504,High
ALERT-10381,Rooftop Unit,68,238,FTC-003,155.4197831737766,25.574215669577256,Medium
ALERT-10382,Air Handling Unit,81,334,FTC-003,129.78318565937388,21.86407170064061,High
ALERT-10383,Rooftop Unit,54,623,FTC-002,149.7169925475621,30.000427586953396,High
ALERT-10384,Rooftop Unit,137,251,FTC-004,160.5996262355632,15.382938142637812,Medium
ALERT-10385,Rooftop Unit,45,450,FTC-003,114.73722566778508,22.63615422173035,High
ALERT-10386,Rooftop Unit,173,434,FTC-006,176.12586555358703,27.778272030825704,High
ALERT-10387,Air Handling Unit,159,308,FTC-005,172.6231266830897,23.912361681127706,Medium
ALERT-10388,Air Handling Unit,154,502,FTC-002,173.96373661570604,24.77467049317257,High
ALERT-10389,Air Handling Unit,7,18,FTC-006,121.04019226410733,27.38786597917777,Medium
ALERT-10390,Rooftop Unit,116,185,FTC-001,165.72093848988303,17.609663528982068,High
ALERT-10391,Boiler,14,412,FTC-002,151.89137149686704,27.14886515572189,High
ALERT-10392,Air Handling Unit,129,706,FTC-006,177.69477393100777,21.09603365548211,High
ALERT-10393,Chiller,12,247,FTC-001,144.1310462399454,18.047948804128815,High
ALERT-10394,Chiller,55,184,FTC-001,157.67847733791413,26.97864993089947,High
ALERT-10395,Rooftop Unit,48,523,FTC-003,155.64909963577222,22.625573645297045,High
ALERT-10396,Chiller,127,685,FTC-003,126.12859169798156,24.033747678961028,High
ALERT-10397,Rooftop Unit,94,44,FTC-005,135.4264189302245,17.85124637218049,Medium
ALERT-10398,Boiler,77,410,FTC-005,172.83368822821242,18.151579905470363,Medium
ALERT-10399,Air Handling Unit,145,300,FTC-001,147.81709189285587,29.91768376574293,High
ALERT-10400,Rooftop Unit,110,449,FTC-001,160.48468269384432,23.47832861431249,High
ALERT-10401,Rooftop Unit,110,329,FTC-005,131.1690124953587,22.460353120005333,Medium
ALERT-10402,Boiler,114,215,FTC-004,149.63026233202848,26.924560446760083,Medium
ALERT-10403,Air Handling Unit,134,133,FTC-006,147.71857711086594,28.330505341902747,High
ALERT-10404,Boiler,162,342,FTC-001,152.33894877812932,18.140874169008903,High
ALERT-10405,Rooftop Unit,102,526,FTC-005,138.6801354750622,20.00881247185911,Medium
ALERT-10406,Chiller,107,596,FTC-005,156.73423995234108,27.59188905048896,High
ALERT-10407,Rooftop Unit,54,471,FTC-002,123.82709865725842,24.690958626408605,High
ALERT-10408,Air Handling Unit,141,569,FTC-001,139.01158907573628,23.729195355657556,High
ALERT-10409,Air Handling Unit,101,646,FTC-005,153.270501797349,18.1257897787697,High
ALERT-10410,Chiller,94,587,FTC-003,132.9949406216756,17.90203230188218,High
ALERT-10411,Rooftop Unit,61,99,FTC-006,183.00586673838458,22.90206625288463,High
ALERT-10412,Air Handling Unit,137,353,FTC-001,130.66590510647106,23.429641527820745,High
ALERT-10413,Air Handling Unit,96,619,FTC-003,187.50594256730255,21.563583306864654,High
ALERT-10414,Air Handling Unit,40,110,FTC-002,172.9647534130512,22.81149689403678,High
ALERT-10415,Air Handling Unit,161,654,FTC-002,146.56924939368244,21.12459769079504,High
ALERT-10416,Chiller,105,470,FTC-003,165.91251351637678,17.180920484612507,High
ALERT-10417,Air Handling Unit,167,222,FTC-006,111.55624961369125,15.253969718149047,High
ALERT-10418,Air Handling Unit,43,725,FTC-001,126.90918344395058,20.473554218816346,High
ALERT-10419,Chiller,79,49,FTC-003,142.4563417485211,19.005316292513793,Medium
ALERT-10420,Rooftop Unit,157,533,FTC-006,152.48645583754188,23.149057444199233,High
ALERT-10421,Chiller,49,195,FTC-001,147.83550350947613,20.834928518721,High
ALERT-10422,Rooftop Unit,164,80,FTC-004,156.53038462661823,18.428086876703162,Medium
ALERT-10423,Rooftop Unit,70,281,FTC-004,151.11989318151402,18.007018367966765,Medium
ALERT-10424,Boiler,148,489,FTC-004,157.62882905744684,21.90510667198792,High
ALERT-10425,Rooftop Unit,138,479,FTC-004,187.77388297631887,17.722147375195956,High
ALERT-10426,Rooftop Unit,147,553,FTC-004,135.41993558126697,22.818794086702063,High
ALERT-10427,Chiller,45,696,FTC-005,152.60325599927796,18.45659543300213,Medium
ALERT-10428,Air Handling Unit,28,615,FTC-001,148.46119409599203,19.176772740499953,High
ALERT-10429,Rooftop Unit,165,713,FTC-004,133.7032203381727,21.715487868136908,High
ALERT-10430,Rooftop Unit,105,339,FTC-006,151.4335116765588,26.825378432593176,High
ALERT-10431,Air Handling Unit,163,374,FTC-004,163.31306333832575,20.950363052827697,High
ALERT-10432,Rooftop Unit,73,466,FTC-004,115.24300948387865,23.260724230759596,High
ALERT-10433,Rooftop Unit,127,447,FTC-003,144.36585794563996,30.643322157311566,High
ALERT-10434,Air Handling Unit,164,535,FTC-005,163.47987862703334,11.7295040040789,High
ALERT-10435,Boiler,87,205,FTC-003,116.11894049106492,21.936173443213487,High
ALERT-10436,Air Handling Unit,76,146,FTC-004,181.74980703364832,21.85859865050942,Medium
ALERT-10437,Chiller,144,194,FTC-006,183.9937542121247,19.388622471650415,High
ALERT-10438,Air Handling Unit,141,650,FTC-002,136.9106600898796,17.646733257187005,High
ALERT-10439,Rooftop Unit,107,227,FTC-002,119.38092690233694,27.125572215253065,High
ALERT-10440,Air Handling Unit,62,653,FTC-002,150.68694878731287,23.992320881786874,High
ALERT-10441,Air Handling Unit,40,387,FTC-001,122.2859873608796,19.548172249452996,High
ALERT-10442,Air Handling Unit,159,724,FTC-002,148.76209131347764,21.638725342057718,High
ALERT-10443,Chiller,145,358,FTC-004,178.02958323932884,19.89163667710781,Medium
ALERT-10444,Chiller,94,333,FTC-005,112.13925327037225,22.910588297373014,Medium
ALERT-10445,Rooftop Unit,133,137,FTC-002,134.78323901448752,24.159280008672155,High
ALERT-10446,Rooftop Unit,173,700,FTC-002,155.52846397874174,15.13514105703497,High
ALERT-10447,Air Handling Unit,71,10,FTC-004,155.80892705901925,22.67198736373649,Low
ALERT-10448,Air Handling Unit,155,720,FTC-003,136.8135665618804,21.457285571254886,High
ALERT-10449,Rooftop Unit,90,680,FTC-005,135.45593935497797,20.01994821103883,High
ALERT-10450,Rooftop Unit,36,175,FTC-004,168.35733803897762,24.31479576902283,Medium
ALERT-10451,Air Handling Unit,87,657,FTC-006,154.97874017572084,29.69444832612068,High
ALERT-10452,Rooftop Unit,75,676,FTC-003,134.7188230277611,20.373932105971974,High
ALERT-10453,Air Handling Unit,65,114,FTC-003,146.1682202083212,18.26902387958461,Medium
ALERT-10454,Rooftop Unit,140,322,FTC-002,151.93905437357634,21.142866792909487,High
ALERT-10455,Rooftop Unit,34,618,FTC-001,162.1201015658009,21.723958015207376,High
ALERT-10456,Boiler,43,131,FTC-001,152.94179894961195,20.834031885299837,High
ALERT-10457,Rooftop Unit,39,401,FTC-006,208.03840474349545,27.85010312134702,High
ALERT-10458,Rooftop Unit,43,259,FTC-006,169.37128901237946,19.19101209749524,High
ALERT-10459,Air Handling Unit,162,302,FTC-004,141.7307193470812,25.340265847074537,Medium
ALERT-10460,Air Handling Unit,143,557,FTC-006,154.77797813999015,20.632883264320416,High
ALERT-10461,Air Handling Unit,15,15,FTC-006,128.54427734973336,29.804586576771463,Medium
ALERT-10462,Air Handling Unit,178,188,FTC-002,115.78928484511346,20.59086862445723,High
ALERT-10463,Chiller,104,301,FTC-006,164.9128233933302,14.433922958445015,High
ALERT-10464,Rooftop Unit,159,11,FTC-003,157.42828769819772,21.396530057308755,Medium
ALERT-10465,Air Handling Unit,41,67,FTC-005,126.94346954758385,25.377901289051895,Low
ALERT-10466,Boiler,164,630,FTC-005,148.91339207935061,26.81693739850657,High
ALERT-10467,Air Handling Unit,100,216,FTC-005,158.294283828277,18.028013819249797,Medium
ALERT-10468,Air Handling Unit,159,100,FTC-006,140.2416900381397,19.2726916102032,High
ALERT-10469,Chiller,72,641,FTC-005,163.36396533244167,16.926264584117185,Medium
ALERT-10470,Boiler,179,249,FTC-001,129.51620129257176,13.386585746171669,High
ALERT-10471,Air Handling Unit,40,81,FTC-003,107.0655022388563,17.32855432790809,High
ALERT-10472,Rooftop Unit,97,417,FTC-001,122.52775181896452,26.818993370922858,High
ALERT-10473,Air Handling Unit,98,232,FTC-004,104.01959789166438,23.460671802176908,Medium
ALERT-10474,Rooftop Unit,122,258,FTC-003,114.38716040420616,18.38190601030776,High
ALERT-10475,Rooftop Unit,95,514,FTC-005,152.0762272822347,23.533200444705,Medium
ALERT-10476,Rooftop Unit,156,676,FTC-005,157.54363765455915,23.289612516241675,High
ALERT-10477,Air Handling Unit,120,340,FTC-004,172.30513153813283,12.393967296818847,Medium
ALERT-10478,Boiler,13,24,FTC-002,129.13550719037477,19.689317903961108,Medium
ALERT-10479,Rooftop Unit,151,285,FTC-004,154.51056529093128,21.495917102099916,Medium
ALERT-10480,Rooftop Unit,41,128,FTC-003,135.2028324433902,19.587824262691566,Medium
ALERT-10481,Rooftop Unit,62,95,FTC-003,130.11084954449257,23.332846099601923,Medium
ALERT-10482,Air Handling Unit,127,694,FTC-005,187.62670057727343,19.57585691094156,High
ALERT-10483,Air Handling Unit,16,267,FTC-005,149.97435417913962,25.331284538203377,Medium
ALERT-10484,Rooftop Unit,23,631,FTC-004,173.57504299248518,19.75309239286044,Medium
ALERT-10485,Chiller,56,187,FTC-006,141.90323128639713,17.1762639887671,High
ALERT-10486,Chiller,110,71,FTC-001,114.30119111169658,13.724262831968767,High
ALERT-10487,Chiller,93,567,FTC-001,154.26160975451563,22.703141498585524,High
ALERT-10488,Rooftop Unit,157,290,FTC-006,121.10608692345392,23.71758999890872,High
ALERT-10489,Boiler,104,153,FTC-006,160.25610801231446,18.408797683431736,High
ALERT-10490,Rooftop Unit,162,38,FTC-006,143.16976409254423,24.653490697823937,High
ALERT-10491,Rooftop Unit,100,379,FTC-006,139.3298740210491,24.16950313287238,High
ALERT-10492,Air Handling Unit,5,32,FTC-001,139.49533082010257,19.048826427334298,Medium
ALERT-10493,Air Handling Unit,29,3,FTC-004,169.9126441086433,10.296273695560773,Low
ALERT-10494,Rooftop Unit,31,696,FTC-001,153.3437928785748,21.541228990520764,High
ALERT-10495,Boiler,158,442,FTC-006,183.57269390448042,22.59285961634047,High
ALERT-10496,Rooftop Unit,128,394,FTC-002,152.19686648247875,31.269753088144572,High
ALERT-10497,Air Handling Unit,68,108,FTC-002,122.2790406390107,23.446017207230373,High
ALERT-10498,Rooftop Unit,138,236,FTC-005,181.39301131623097,25.573906044797873,High
ALERT-10499,Rooftop Unit,111,425,FTC-001,151.50960493851483,25.86476362128445,High
ALERT-10500,Rooftop Unit,18,373,FTC-003,137.44045123567633,20.191710796664548,Medium
ALERT-10501,Chiller,115,544,FTC-001,161.15350269008462,23.33233999139985,High
ALERT-10502,Rooftop Unit,95,691,FTC-005,140.77524297650692,23.021711904167287,High
ALERT-10503,Rooftop Unit,89,94,FTC-002,137.49546820214198,26.986929176645422,High
ALERT-10504,Rooftop Unit,86,370,FTC-001,153.44377688339043,23.645922647612426,High
ALERT-10505,Chiller,140,124,FTC-003,146.33306567636976,25.729922939076467,High
ALERT-10506,Air Handling Unit,87,522,FTC-001,150.28681366965267,28.068784225098256,High
ALERT-10507,Rooftop Unit,53,608,FTC-002,157.18284018434633,22.925530141517477,High
ALERT-10508,Rooftop Unit,114,231,FTC-005,161.3698387650988,18.382135987057985,Medium
ALERT-10509,Rooftop Unit,137,236,FTC-003,169.28252274897062,23.293460735282636,High
ALERT-10510,Chiller,119,111,FTC-001,155.31257770602213,24.944554803148915,High
ALERT-10511,Rooftop Unit,32,392,FTC-004,151.9047034099746,23.519149320594877,Medium
ALERT-10512,Air Handling Unit,56,727,FTC-004,149.67415148647842,23.02922523418952,Medium
ALERT-10513,Boiler,83,212,FTC-006,166.15271218831225,20.924367233910587,High
ALERT-10514,Air Handling Unit,150,239,FTC-006,148.5485529171656,19.64023789771759,High
ALERT-10515,Air Handling Unit,50,263,FTC-003,131.22679522626385,18.94588972134899,Medium
ALERT-10516,Rooftop Unit,179,31,FTC-003,135.74898814538557,18.67890923832609,High
ALERT-10517,Air Handling Unit,118,358,FTC-001,150.40259335539739,15.593201917531204,High
ALERT-10518,Air Handling Unit,50,455,FTC-006,145.15252417054225,21.987769352999216,High
ALERT-10519,Chiller,40,482,FTC-006,141.84144736774874,25.820336616882933,High
ALERT-10520,Air Handling Unit,164,487,FTC-002,127.07563419912574,17.706249952695774,High
ALERT-10521,Chiller,119,183,FTC-001,139.00803816388438,24.13143728198744,High
ALERT-10522,Rooftop Unit,9,68,FTC-002,173.97226368218926,20.83205856252984,Medium
ALERT-10523,Boiler,161,675,FTC-002,174.44717169823522,16.48304110464475,High
ALERT-10524,Air Handling Unit,161,341,FTC-004,146.26309587315166,15.488570168031494,Medium
ALERT-10525,Rooftop Unit,110,479,FTC-001,165.56293157602124,24.3468978153889,High
ALERT-10526,Rooftop Unit,15,412,FTC-005,180.66465084736726,23.66505878687319,Medium
ALERT-10527,Rooftop Unit,67,87,FTC-003,121.17683123048579,28.10050446179438,Medium
ALERT-10528,Rooftop Unit,105,259,FTC-001,135.45318339129344,26.788785766025356,High
ALERT-10529,Chiller,89,267,FTC-002,136.71426685523835,25.26031819470525,High
ALERT-10530,Air Handling Unit,144,47,FTC-003,148.49372302060524,23.114269001063843,Medium
